Booking_ID,Customer_ID,Bus_ID,Route_ID,Booking_Date,Travel_Date,Seat_Number,Fare_Amount,Booking_Status
10917,329,202,300,2026-06-06,2026-06-08,36,319.02,Confirmed
11639,263,209,308,2026-07-12,2026-07-13,37,,Confirmed
7141,368,208,300,2025-12-13,2025-12-19,3,313.84,Confirmed
7191,261,204,301,2025-12-09,2025-12-23,12,720.28,Confirmed
1461,304,208,301,2025-03-13,2025-03-23,6,658.88,Confirmed
5990,232,210,309,2025-10-10,2025-10-16,35,1324.67,Confirmed
9861,331,202,309,2026-04-16,2026-04-18,37,1047.18,Confirmed
10949,356,208,301,2026-06-06,2026-06-09,3,700.97,Confirmed
2001,371,201,310,2025-04-13,2025-04-14,12,530.5,Confirmed
8176,282,201,304,2026-01-29,2026-02-04,39,1133.26,Confirmed
405,219,202,304,2025-01-24,2025-01-25,41,1144.58,Confirmed
385,281,201,305,2025-01-22,2025-01-24,16,1114.65,Confirmed
11593,373,207,309,2026-07-08,2026-07-11,33,1200.45,Confirmed
11645,253,209,308,07-08-2026,07-13-2026,26,1075.68,Confirmed
10345,215,208,303,2026-05-12,2026-05-13,48,1072.47,Confirmed
1634,182,205,309,2025-03-28,2025-03-30,14,1054.19,Confirmed
7717,351,209,310,10/01/2026,06/01/2026,32,623.27,Confirmed
4785,300,202,307,2025-08-25,2025-08-26,23,713.86,Confirmed
11606,311,207,309,2026-07-07,2026-07-11,19,1199.74,Confirmed
6971,195,204,307,2025-12-09,2025-12-12,6,995.94,Confirmed
3926,262,205,300,2025-07-07,2025-07-08,15,268.25,Confirmed
4159,369,203,308,2025-07-17,2025-07-22,24,1084.01,Confirmed
7450,370,209,303,2025-12-26,2026-01-02,37,1199.57,Confirmed
8416,283,210,301,2026-02-14,2026-02-17,39,715.34,Confirmed
2194,290,208,302,2025-04-20,2025-04-22,45,452.93,Confirmed
11329,210,206,300,2026-06-17,2026-07-01,26,439.16,Confirmed
10017,359,202,309,2026-04-24,2026-04-26,31,1046.62,Confirmed
1016,198,200,304,2025-02-16,2025-02-26,15,1145.84,Confirmed
5125,327,203,301,2025-09-07,2025-09-11,19,715.99,Confirmed
7419,262,205,306,2025-12-31,2025-12-28,4,429.1,Confirmed
7410,325,205,306,2025-12-28,2026-01-01,6,437.08,Confirmed
8990,400,208,309,2026-03-12,2026-03-16,47,900.21,Cancelled
2872,344,208,310,2025-05-20,2025-05-23,46,541.77,Confirmed
10,188,209,306,2025-01-01,2025-01-01,6,568.5,Confirmed
10137,295,205,307,2026-04-30,2026-05-02,32,1004.39,Confirmed
1839,248,208,306,2025-04-06,2025-04-07,43,423.31,Confirmed
4805,315,202,307,2025-08-20,2025-08-26,45,725.86,Confirmed
256,391,207,307,2025-01-14,2025-01-17,39,996.72,Confirmed
7027,216,205,305,2025-12-11,2025-12-13,45,954.29,Confirmed
5714,319,201,303,2025-10-02,2025-10-04,5,1528.17,Confirmed
3325,241,206,307,2025-06-01,2025-06-11,11,1048.69,Pending
7715,357,209,310,2026-01-15,2026-01-16,38,638.15,Confirmed
1582,191,208,302,2025-03-22,2025-03-26,7,459.14,cOnFiRmEd
11149,342,200,303,2026-06-17,2026-06-19,31,1451.43,Confirmed
925,365,208,307,2025-02-06,2025-02-20,11,732.59,Confirmed
2780,365,207,310,2025-05-17,2025-05-21,22,,Confirmed
10701,333,203,301,2026-05-24,2026-05-27,22,875.8,Confirmed
7892,205,209,310,2026-01-22,2026-01-24,31,629.72,Pending
6133,196,202,305,2025-10-15,2025-10-21,17,1027.32,Confirmed
5321,273,209,303,2025-09-20,2025-09-19,18,1224.57,Confirmed
7313,256,202,304,2025-12-25,2025-12-23,31,1130.61,Pending
7103,287,202,300,18/12/2025,18/12/2025,37,266.1,Pending
6043,306,201,304,2025-10-15,2025-10-13,24,1655.78,Confirmed
3776,347,208,301,2025-06-23,2025-07-03,60,560.54,Confirmed
4836,191,208,310,2025-08-24,2025-08-27,13,408.17,Confirmed
4965,399,206,308,2025-08-25,2025-09-01,35,1063.02,pEnDiNg
10972,219,208,301,2026-06-05,2026-06-09,42,687.17,Confirmed
540,267,203,300,2025-01-27,2025-01-30,21,434.79,Confirmed
7484,393,210,301,01-01-2026,01-03-2026,12,820.17,Confirmed
2746,372,204,310,2025-05-19,2025-05-20,13,651.55,Confirmed
3720,242,205,309,2025-06-26,2025-06-30,48,1091.57,Confirmed
6820,241,202,310,2025-11-24,2025-11-28,42,384.23,Confirmed
9338,258,210,302,2026-03-25,2026-03-28,48,694.33,Pending
4469,348,207,300,2025-07-30,2025-08-09,2,479.07,Confirmed
668,220,207,306,2025-01-31,2025-02-07,26,649.29,Confirmed
7576,282,202,303,2025-12-25,2026-01-08,12,909.86,Confirmed
11212,205,201,302,2026-06-17,2026-06-24,13,,Confirmed
8550,306,207,310,2026-02-21,2026-02-23,24,543.16,Confirmed
5064,233,205,308,2025-09-01,2025-09-07,21,1071.17,Confirmed
11024,233,208,303,2026-06-03,2026-06-10,29,1098.82,Confirmed
10976,290,208,301,2026-06-04,2026-06-09,18,690.18,Confirmed
1354,396,201,307,2025-03-12,2025-03-19,29,888.49,Confirmed
7115,345,208,300,2025-12-18,2025-12-19,8,317.8,Confirmed
115,365,201,305,2025-01-05,2025-01-06,37,989.73,Cancelled
8663,222,207,304,2026-02-24,2026-03-02,31,1132.07,Confirmed
2704,338,206,309,2025-05-15,2025-05-17,7,1468.78,Cancelled
3331,263,206,307,2025-06-10,2025-06-11,32,1055.1,Confirmed
8054,400,208,309,2026-01-29,2026-01-31,22,1042.9,Confirmed
9589,200,208,304,2026-03-25,2026-04-08,17,1008.84,Confirmed
3585,246,200,303,2025-06-21,2025-06-22,2,1461.94,pending
11585,276,204,309,2026-07-09,2026-07-10,32,1201.25,Confirmed
5646,338,201,308,2025-09-30,2025-10-02,18,1344.22,Pending
3377,369,205,300,2025-06-13,2025-06-15,19,367.08,Pending
1257,237,206,301,2025-03-08,2025-03-14,26,825.36,Confirmed
6191,248,204,301,2025-10-20,2025-10-24,12,1051.49,Confirmed
9443,236,208,310,2026-03-29,2026-04-01,33,397.43,Confirmed
5349,266,210,303,2025-09-15,2025-09-22,34,1040.07,Confirmed
11004,373,208,303,2026-06-06,2026-06-10,14,1100.39,pending
11477,351,201,309,2026-07-04,2026-07-05,17,1214.78,Pending
11126,297,206,306,2026-06-12,2026-06-14,11,807.23,Pending
4176,306,201,304,2025-07-21,2025-07-23,28,1153.07,Pending
4911,275,204,302,2025-08-28,2025-08-29,17,689.18,Confirmed
1853,216,200,310,2025-04-02,2025-04-09,26,530.63,Confirmed
6317,259,203,305,27/10/2025,31/10/2025,27,1407.13,Confirmed
6957,263,210,309,2025-12-06,2025-12-08,2,1045.09,Confirmed
2106,211,201,308,2025-04-14,2025-04-20,7,1234.0,Confirmed
134,294,201,305,2025-01-05,2025-01-06,39,978.42,Confirmed
5030,296,204,305,2025-09-01,2025-09-03,31,988.82,Confirmed
929,348,208,307,2025-02-10,2025-02-20,33,738.35,Cancelled
824,239,208,308,2025-02-04,2025-02-14,24,1066.38,Confirmed
7577,245,202,303,2026-01-06,2026-01-08,26,919.19,confirmed
1532,185,201,301,2025-03-23,2025-03-25,35,732.18,Confirmed
1215,193,202,303,2025-02-27,2025-03-13,42,894.85,Confirmed
505,290,201,307,2025-01-27,2025-01-29,39,874.84,Confirmed
10189,288,204,308,2026-05-04,2026-05-06,22,1280.18,Confirmed
6531,344,207,309,2025-11-08,2025-11-11,36,910.51,Confirmed
3073,302,200,308,2025-05-27,2025-05-31,5,1461.71,Confirmed
10151,197,205,308,2026-04-23,2026-05-03,38,1260.5,Confirmed
9577,272,207,307,2026-03-31,2026-03-29,36,889.11,Pending
9087,400,205,302,2026-03-18,2026-03-21,49,533.44,Confirmed
8648,209,207,304,2026-02-27,2026-03-02,10,1133.38,Confirmed
6620,311,208,308,2025-11-10,2025-11-09,38,885.1,Confirmed
9274,303,202,304,2026-03-23,2026-03-27,42,1129.33,Confirmed
3710,302,205,309,2025-06-24,2025-06-30,5,1071.66,Confirmed
4518,322,208,300,2025-08-13,2025-08-13,29,,Confirmed
4850,278,208,310,2025-08-23,2025-08-27,18,389.28,Confirmed
4749,279,201,303,2025-08-11,2025-08-25,16,1058.4,Confirmed
4269,377,203,310,2025-07-28,2025-07-28,2,530.39,Confirmed
400,263,201,305,2025-01-10,2025-01-24,21,,Confirmed
8906,342,204,301,2026-03-12,2026-03-12,6,728.98,confirmed
4187,302,201,304,2025-07-17,2025-07-23,21,1138.15,Pending
10407,371,209,306,2026-05-12,2026-05-17,2,790.03,Confirmed
5302,308,209,303,09-19-2025,09-20-2025,8,1226.92,Confirmed
2924,296,205,304,2025-05-19,2025-05-26,7,1186.01,Confirmed
6589,198,200,307,2025-11-12,2025-11-13,15,736.57,Pending
1811,334,208,306,2025-04-04,2025-04-07,11,425.8,Confirmed
3487,358,203,300,2025-06-17,2025-06-18,2,510.58,Confirmed
7420,280,205,306,2025-12-27,2026-01-01,27,419.74,Pending
3142,373,210,310,2025-05-25,2025-06-04,8,649.41,Confirmed
10020,191,202,309,2026-04-23,2026-04-26,15,1026.7,Confirmed
9348,201,208,308,2026-03-27,2026-03-26,17,1061.01,Confirmed
1325,319,207,306,2025-03-18,2025-03-18,22,563.85,Pending
4313,229,202,300,2025-08-01,2025-08-03,46,315.45,Confirmed
7495,193,209,307,2025-12-22,2026-01-05,27,864.12,Confirmed
8703,348,204,301,2026-03-02,2026-03-06,8,848.0,Confirmed
9873,399,206,303,2026-04-17,2026-04-19,2,1215.57,Confirmed
8692,185,204,301,2026-03-05,2026-03-06,13,836.07,Confirmed
11663,244,204,302,2026-07-04,2026-07-14,36,617.8,Confirmed
10049,394,208,304,2026-04-21,2026-04-27,9,984.82,Confirmed
9581,286,207,307,2026-04-05,2026-04-07,1,881.72,Confirmed
10579,238,205,305,2026-05-12,2026-05-08,9,,Pending
5542,264,206,302,2025-09-27,2025-09-29,13,606.55,Confirmed
11429,294,209,308,2026-07-01,2026-07-03,27,1235.47,Confirmed
6173,267,205,307,2025-10-19,2025-10-23,4,904.32,Confirmed
1541,250,201,301,2025-03-23,2025-03-25,24,739.34,Confirmed
9410,397,209,306,2026-03-24,2026-03-31,38,-250.0,Confirmed
2682,324,206,309,2025-05-15,2025-05-17,6,1452.7,Confirmed
693,335,203,300,2025-02-08,2025-02-09,5,486.12,Confirmed
11186,337,201,309,2026-06-21,2026-06-23,10,1263.8,Confirmed
6314,311,203,305,2025-10-28,2025-10-31,15,1420.24,Confirmed
1192,308,203,305,2025-03-06,2025-03-10,34,994.27,Confirmed
5294,390,209,303,2025-09-16,2025-09-20,11,1213.55,Confirmed
1543,245,201,301,2025-03-21,2025-03-25,28,714.85,Confirmed
11494,194,200,309,2026-07-01,2026-07-07,37,1058.79,Pending
11517,332,200,309,2026-07-07,2026-07-07,18,1054.59,Confirmed
7057,205,203,307,2025-12-10,2025-12-16,39,877.6,Cancelled
2540,387,210,310,2025-05-03,2025-05-08,30,639.77,Confirmed
954,199,208,307,2025-02-16,2025-02-20,14,721.6,Confirmed
7242,243,203,304,2025-12-22,2025-12-24,12,1139.81,Confirmed
6732,399,200,301,2025-11-18,2025-11-18,10,628.54,Pending
4847,397,208,310,2025-08-22,2025-08-27,14,389.23,Confirmed
6802,281,206,300,2025-11-23,2025-11-25,32,374.52,Confirmed
8011,202,203,307,20/01/2026,30/01/2026,32,1008.26,Cancelled
4331,319,202,300,2025-07-28,2025-08-03,20,326.12,Confirmed
8925,353,201,306,2026-03-11,2026-03-13,23,654.35,Confirmed
5335,198,210,303,2025-09-22,2025-09-22,50,1057.32,Pending
7331,274,209,305,2025-12-25,2025-12-29,24,993.56,Confirmed
9349,224,208,308,2026-03-15,2026-03-29,40,1046.74,confirmed
4730,202,206,310,2025-08-21,2025-08-22,28,623.03,Confirmed
11487,335,201,309,2026-07-02,2026-06-30,39,1201.36,Confirmed
6542,211,207,309,2025-11-05,2025-11-11,37,904.93,Confirmed
11175,243,201,309,2026-06-23,2026-06-23,13,1258.36,Confirmed
5306,218,209,303,2025-09-06,2025-09-20,20,1211.15,Confirmed
5162,346,208,308,2025-08-29,2025-09-12,25,1067.64,Pending
7861,381,201,300,2026-01-18,2026-01-23,36,492.56,Confirmed
2157,194,208,301,2025-04-17,2025-04-21,15,589.32,Confirmed
1063,354,205,305,2025-02-26,2025-02-27,29,840.42,Confirmed
10809,294,200,303,2026-05-29,2026-06-02,8,1280.06,Cancelled
1168,224,203,305,03-06-2025,03-10-2025,10,994.69,Cancelled
11415,214,209,308,2026-06-27,2026-07-03,20,1232.11,Cancelled
3637,246,204,305,06-22-2025,06-25-2025,4,1181.04,Confirmed
7652,314,205,310,2026-01-04,2026-01-14,40,407.21,Confirmed
5589,268,205,305,2025-09-28,2025-09-30,12,844.69,Confirmed
11131,250,206,306,2026-06-11,2026-06-14,25,789.19,Cancelled
7193,224,204,301,2025-12-09,2025-12-23,8,714.46,Confirmed
4492,290,209,307,2025-08-08,2025-08-11,32,887.94,Pending
7267,201,205,301,2025-12-19,2025-12-25,36,578.2,Confirmed
11333,299,206,300,2026-06-17,2026-07-01,15,419.29,Confirmed
4981,312,206,308,2025-08-31,2025-09-01,11,1057.23,Confirmed
8336,350,210,304,2026-02-08,2026-02-12,38,1144.44,Pending
7619,375,210,308,08/01/2026,11/01/2026,13,1232.67,Confirmed
4947,365,207,305,2025-08-26,2025-08-31,3,,Confirmed
2783,379,207,310,2025-05-21,2025-05-21,24,667.61,Confirmed
718,380,208,306,2025-02-09,2025-02-12,8,426.65,Confirmed
10012,217,202,309,2026-04-25,2026-04-26,3,1049.61,Confirmed
2503,313,210,301,2025-05-03,2025-05-07,36,884.35,Confirmed
4361,376,201,303,2025-07-31,2025-08-04,7,1046.53,Confirmed
4172,289,201,304,2025-07-09,2025-07-23,14,1136.93,cOnFiRmEd
8083,263,210,303,2026-01-28,2026-02-01,26,1221.09,Confirmed
7502,254,209,307,2025-12-29,2026-01-05,12,879.43,Confirmed
396,321,201,305,2025-01-21,2025-01-24,38,1137.41,Confirmed
7187,200,204,301,2025-12-16,2025-12-23,3,727.02,Confirmed
11110,265,205,310,2026-06-06,2026-06-12,25,549.51,Cancelled
4493,205,209,307,2025-08-01,2025-08-11,31,884.84,Pending
1366,249,201,307,2025-03-18,2025-03-19,40,866.14,Confirmed
1784,319,201,307,2025-03-27,2025-04-06,25,1004.99,Confirmed
8788,383,201,305,2026-03-02,2026-03-09,34,976.13,Confirmed
5918,195,210,302,2025-10-09,2025-10-12,25,859.76,Pending
4969,197,206,308,2025-08-28,2025-09-01,17,1072.92,Cancelled
2915,295,205,304,2025-05-16,2025-05-26,50,1201.64,Confirmed
10519,225,202,310,2026-05-15,2026-05-21,7,464.01,Cancelled
5645,216,201,308,2025-09-18,2025-10-02,16,1351.29,Confirmed
3767,230,208,301,2025-07-01,2025-07-03,49,572.8,Confirmed
3441,231,203,308,2025-06-14,2025-06-16,11,1272.82,Confirmed
7358,225,209,305,2025-12-25,2025-12-29,9,976.62,Cancelled
6807,296,206,300,2025-11-24,2025-11-25,40,357.27,Confirmed
9880,332,206,303,2026-04-14,2026-04-19,10,1217.44,Confirmed
2144,195,208,301,2025-04-18,2025-04-21,23,574.95,Confirmed
5105,392,206,301,2025-09-06,2025-09-08,34,734.94,Pending
5074,211,205,308,2025-08-28,2025-09-07,2,1069.62,Confirmed
1572,256,208,302,2025-03-24,2025-03-26,16,452.22,Confirmed
4080,230,204,307,2025-07-17,2025-07-17,8,873.8,Confirmed
1123,228,203,302,2025-03-01,2025-03-05,31,610.24,Confirmed
2787,269,207,310,2025-05-14,2025-05-21,3,645.31,Confirmed
2968,308,207,304,2025-05-26,2025-05-27,32,1387.43,Confirmed
2505,323,210,301,2025-04-23,2025-05-07,21,861.16,Confirmed
5989,199,210,309,2025-10-13,2025-10-16,4,1326.33,Pending
11658,353,204,302,2026-07-12,2026-07-14,28,609.84,Confirmed
8868,333,204,303,2026-03-07,2026-03-11,37,1066.12,Confirmed
11001,259,208,303,2026-06-10,2026-06-10,31,1092.64,Confirmed
7165,307,207,305,2025-12-06,2025-12-20,18,1137.65,Confirmed
11541,266,208,304,2026-07-06,2026-07-08,28,-250.0,Confirmed
729,339,208,306,2025-02-05,2025-02-12,20,436.68,Cancelled
7588,253,202,303,2026-01-08,2026-01-08,19,903.67,Confirmed
7544,387,209,306,2026-01-04,2026-01-06,33,571.96,Confirmed
413,327,202,304,2025-01-21,2025-01-25,19,1151.11,Confirmed
11339,358,206,300,2026-06-24,2026-07-01,7,435.01,Confirmed
9709,394,207,310,2026-04-12,2026-04-14,14,552.01,Confirmed
5746,332,201,308,2025-10-03,2025-10-05,11,1548.52,Confirmed
7669,316,207,301,2026-01-09,2026-01-15,30,736.23,Pending
826,241,203,303,2025-02-14,2025-02-15,31,1220.04,Confirmed
3268,379,204,301,2025-06-03,2025-06-10,16,857.88,Confirmed
3975,245,208,307,2025-07-10,2025-07-10,33,714.16,Cancelled
8809,384,201,305,2026-03-09,2026-03-09,30,978.3,Confirmed
8307,241,206,304,2026-02-04,2026-02-11,16,1136.78,Confirmed
418,267,202,304,2025-01-23,2025-01-25,2,1137.7,Confirmed
11262,297,209,302,2026-06-11,2026-06-25,3,735.47,Confirmed
9818,227,202,301,2026-04-07,2026-04-17,11,665.87,Confirmed
6749,189,200,308,2025-11-20,2025-11-23,2,1038.53,Confirmed
8968,376,204,302,2026-02-28,2026-03-14,19,695.18,confirmed
11089,322,205,310,2026-06-10,2026-06-12,31,554.18,Confirmed
1234,370,206,301,2025-03-10,2025-03-14,34,831.46,Confirmed
2083,370,209,304,2025-04-09,2025-04-19,27,1311.1,Confirmed
8946,192,204,302,2026-03-10,2026-03-14,9,709.86,Pending
10739,253,205,310,2026-05-29,2026-05-31,11,541.13,Confirmed
3374,288,205,300,2025-06-13,2025-06-15,28,391.4,Confirmed
5727,382,201,303,2025-09-24,2025-10-04,13,1509.5,Confirmed
4108,359,209,304,2025-07-12,2025-07-19,29,1306.02,Confirmed
10637,246,208,310,2026-05-23,2026-05-26,47,486.77,Confirmed
4381,343,206,309,2025-08-02,2025-08-05,18,1059.28,Confirmed
7724,327,209,310,2026-01-15,2026-01-16,28,614.65,Confirmed
1067,194,205,305,2025-02-17,2025-02-27,5,825.02,Pending
3914,246,205,300,2025-07-07,2025-07-08,11,269.47,Confirmed
5537,369,205,309,2025-09-18,2025-09-28,10,1037.21,Confirmed
8003,201,203,307,2026-01-20,2026-01-30,15,995.76,Confirmed
5388,272,202,301,2025-09-09,2025-09-23,36,571.82,Confirmed
5733,305,201,308,2025-10-03,2025-10-05,32,1542.89,Confirmed
10750,224,205,310,2026-05-30,2026-05-31,6,544.68,confirmed
2739,271,201,307,2025-05-16,2025-05-19,1,1052.12,Confirmed
5053,182,205,308,2025-09-05,2025-09-07,13,1063.07,Confirmed
4001,273,205,307,2025-07-08,2025-07-12,20,839.98,Confirmed
9761,267,210,307,2026-04-13,2026-04-15,27,,Pending
2428,381,203,303,2025-05-05,2025-05-05,28,1262.48,Confirmed
6834,257,202,310,2025-11-22,2025-11-28,43,382.34,Confirmed
10124,298,205,307,2026-05-01,2026-05-02,4,1004.7,Confirmed
1688,236,202,309,2025-04-02,2025-04-02,22,904.3,Confirmed
852,364,203,303,2025-02-09,2025-02-15,22,1221.71,Confirmed
6304,306,203,305,2025-10-24,2025-10-31,22,1420.28,Confirmed
9088,184,205,302,2026-03-19,2026-03-21,1,535.34,Confirmed
5879,399,210,307,2025-10-09,2025-10-11,18,1264.83,Confirmed
8528,299,207,310,02-22-2026,02-23-2026,6,549.9,Confirmed
2840,269,208,310,2025-05-13,2025-05-23,44,553.74,Confirmed
11280,254,204,304,2026-06-20,2026-06-27,37,1573.21,Confirmed
4612,352,205,306,2025-08-10,2025-08-17,1,488.35,Confirmed
9541,269,205,307,2026-03-30,2026-04-05,22,834.62,Confirmed
9208,282,204,302,2026-03-20,2026-03-25,20,619.7,Pending
11009,232,208,303,2026-06-10,2026-06-10,27,1100.47,Confirmed
9824,293,202,301,2026-04-15,2026-04-17,48,661.8,Pending
2490,242,210,301,2025-05-04,2025-05-07,25,864.0,Confirmed
6906,261,210,303,2025-11-29,2025-12-06,3,1220.44,Confirmed
7391,200,205,306,2025-12-18,2026-01-01,15,426.01,Confirmed
11444,192,201,306,2026-06-27,2026-07-04,32,660.51,Confirmed
2850,308,208,310,2025-05-20,2025-05-23,17,554.69,Confirmed
6666,380,210,304,2025-11-10,2025-11-15,32,1105.01,Pending
5882,270,210,307,2025-10-09,2025-10-11,1,1251.24,Confirmed
10263,252,200,308,2026-05-05,2026-05-08,13,1471.3,Confirmed
4453,283,207,300,08-07-2025,08-09-2025,17,490.45,Confirmed
9950,398,210,309,2026-04-20,2026-04-23,26,1040.7,Confirmed
7422,193,205,306,2025-12-30,2026-01-01,20,429.52,Confirmed
9828,281,202,301,2026-04-16,2026-04-17,26,668.54,Confirmed
6485,243,206,305,2025-11-08,2025-11-08,23,964.09,Confirmed
2480,219,206,307,2025-05-06,2025-05-06,13,1046.26,Confirmed
6618,385,208,308,2025-11-13,2025-11-14,24,-250.0,Confirmed
10458,240,200,308,2026-05-18,2026-05-19,17,1283.31,Confirmed
11152,262,200,303,2026-06-05,2026-06-19,10,1451.19,Confirmed
11252,254,209,302,23/06/2026,25/06/2026,50,728.48,Confirmed
2142,197,208,301,2025-04-19,2025-04-21,41,574.79,Confirmed
11311,304,203,301,2026-06-22,2026-06-29,13,880.2,Confirmed
5189,220,208,307,2025-09-01,2025-09-15,6,724.5,Confirmed
5260,210,209,305,2025-09-16,2025-09-18,21,,Confirmed
11549,371,208,304,2026-07-07,2026-07-08,39,,Pending
2745,305,204,310,2025-05-10,2025-05-20,33,660.42,Confirmed
7254,319,205,301,2025-12-21,2025-12-25,44,576.72,Confirmed
3507,351,201,310,2025-06-16,2025-06-20,18,737.75,Confirmed
1680,303,202,309,2025-03-31,2025-04-02,16,910.24,pending
4250,241,203,310,2025-07-22,2025-07-28,7,537.86,Confirmed
3148,319,210,310,2025-06-01,2025-06-04,21,658.25,Pending
8131,341,208,308,2026-02-02,2026-02-03,25,920.11,cOnFiRmEd
10487,354,200,308,2026-05-18,2026-05-19,4,1287.18,Confirmed
7005,366,205,305,2025-11-29,2025-12-13,27,941.79,Confirmed
581,332,201,305,2025-02-02,2025-02-04,36,976.7,Confirmed
9663,309,208,300,2026-04-10,2026-04-11,37,327.01,Confirmed
4071,209,204,307,2025-07-13,2025-07-17,1,878.83,Confirmed
3344,273,208,300,2025-06-09,2025-06-12,39,341.3,Confirmed
7405,338,205,306,2025-12-30,2026-01-01,2,419.31,Confirmed
3673,220,202,307,2025-06-27,2025-06-29,22,1014.66,Pending
560,356,207,308,2025-01-31,2025-01-31,6,1217.7,Confirmed
5238,249,207,304,2025-09-15,2025-09-17,28,1142.85,Confirmed
7806,254,200,308,2026-01-19,2026-01-21,18,1078.69,cOnFiRmEd
11042,250,208,302,2026-06-08,2026-06-11,3,533.89,Confirmed
513,296,203,300,2025-01-20,2025-01-30,9,-250.0,Confirmed
1082,322,200,307,2025-02-25,2025-03-01,23,1000.4,Confirmed
1665,203,205,309,2025-03-27,2025-03-30,34,1029.94,Confirmed
9205,315,204,302,21/03/2026,25/03/2026,37,615.13,Pending
1932,281,204,302,2025-04-10,2025-04-12,11,696.37,Confirmed
11542,323,208,304,2026-07-06,2026-07-08,21,1006.74,Confirmed
1151,251,210,308,2025-03-07,2025-03-08,25,1221.39,Cancelled
2839,238,208,310,2025-05-19,2025-05-23,24,553.01,Confirmed
5950,390,207,301,2025-10-12,2025-10-13,14,896.47,Confirmed
8309,307,206,304,2026-02-01,2026-02-11,3,1149.61,Confirmed
8933,273,201,306,2026-03-11,2026-03-13,25,649.15,Confirmed
4908,256,204,302,2025-08-23,2025-08-29,11,710.29,Confirmed
5178,275,208,308,2025-09-08,2025-09-12,33,1043.6,Confirmed
831,375,203,303,2025-02-11,2025-02-15,29,1215.42,Confirmed
8312,363,206,304,2026-02-08,2026-02-11,23,1143.95,Pending
4753,400,201,303,2025-08-23,2025-08-25,40,1063.54,Confirmed
6222,373,200,306,2025-10-24,2025-10-26,13,829.42,Confirmed
7750,220,208,302,2026-01-16,2026-01-18,11,508.45,Confirmed
636,295,210,302,2025-01-29,2025-02-05,4,616.37,Confirmed
4466,364,207,300,2025-08-03,2025-08-09,31,501.44,Confirmed
6800,373,206,300,2025-11-20,2025-11-25,30,346.98,Cancelled
7988,376,204,309,2026-01-23,2026-01-29,1,1045.77,Confirmed
7080,224,202,300,2025-12-15,2025-12-18,36,-250.0,Pending
6967,353,210,309,2025-12-08,2025-12-08,14,1050.34,Pending
4143,328,203,308,2025-07-16,2025-07-22,40,1066.81,Confirmed
7028,238,205,305,2025-12-10,2025-12-13,46,948.36,Confirmed
9184,373,207,300,2026-03-19,2026-03-23,35,412.1,Confirmed
877,206,203,305,2025-02-10,2025-02-17,35,966.74,Pending
4870,230,209,304,2025-08-26,2025-08-28,17,1133.95,Confirmed
5316,350,209,303,2025-09-18,2025-09-20,12,1202.25,Confirmed
5223,382,208,307,2025-09-10,2025-09-15,27,713.14,Confirmed
5,357,209,306,2025-01-01,2025-01-01,39,589.92,Confirmed
3052,253,200,308,2025-05-30,2025-05-31,17,1483.08,Confirmed
5692,335,206,300,2025-10-01,2025-10-03,33,598.71,Confirmed
3125,286,207,303,2025-05-31,2025-06-02,19,1277.95,Confirmed
10853,309,209,305,2026-06-02,2026-06-04,36,1175.54,Confirmed
2492,382,210,301,2025-05-01,2025-05-07,28,881.04,Confirmed
3855,336,208,308,2025-07-01,2025-07-05,31,1069.54,Confirmed
4778,207,202,307,2025-08-12,2025-08-26,24,730.04,Confirmed
